triple,sources,config,manifest,inputs
_:cb2188bb33d534a6dba8eaaf61c1833e01d7513caaa3795d9b0c7419bb2282d8cae <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .,"[""input:evaluation_study/inputs/approved_run/validate_defined_classes.csv:row:14""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2188bb33d534a6dba8eaaf61c1833e01d7513caaa3795d9b0c7419bb2282d8cae <http://www.w3.org/2002/07/owl#onProperty> <https://www.inf.ufrgs.br/bdi/ontologies/GEOCORE_0000013> .,"[""input:evaluation_study/inputs/approved_run/validate_defined_classes.csv:row:14""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2188bb33d534a6dba8eaaf61c1833e01d7513caaa3795d9b0c7419bb2282d8cae <http://www.w3.org/2002/07/owl#someValuesFrom> <https://w3id.org/presalt-onto#Cementation> .,"[""input:evaluation_study/inputs/approved_run/validate_defined_classes.csv:row:14""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2195a09613475c64b8b02776ad4cf2db0afe660eb9deea295bfba212ec00dec77 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:57""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2195a09613475c64b8b02776ad4cf2db0afe660eb9deea295bfba212ec00dec77 <http://www.w3.org/2002/07/owl#onProperty> <http://purl.obolibrary.org/obo/BFO_0000117> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:57""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2195a09613475c64b8b02776ad4cf2db0afe660eb9deea295bfba212ec00dec77 <http://www.w3.org/2002/07/owl#someValuesFrom> <https://w3id.org/presalt-onto#Cementation> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:57""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb21d20935034a98cff825b09870fc226ac6c4ee44ad999c53b078ad38481d343b3 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:216""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb21d20935034a98cff825b09870fc226ac6c4ee44ad999c53b078ad38481d343b3 <http://www.w3.org/2002/07/owl#onProperty> <http://purl.obolibrary.org/obo/RO_0000086> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:216""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb21d20935034a98cff825b09870fc226ac6c4ee44ad999c53b078ad38481d343b3 <http://www.w3.org/2002/07/owl#someValuesFrom> <https://w3id.org/presalt-onto#Porosity> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:216""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb21fdcc6bb77577a799720f64e948d0f0bfc0a3ad89e38095673cf3bf1c51edee <http://www.w3.org/1999/02/22-rdf-syntax-ns#first> <https://w3id.org/presalt-onto#Silica> .,"[""input:evaluation_study/inputs/approved_run/validate_defined_classes.csv:row:14""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb21fdcc6bb77577a799720f64e948d0f0bfc0a3ad89e38095673cf3bf1c51edee <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> _:cbd7c96744b860be374134b6eeace4a6009e3d5947219e59b3c009836ad1012775 .,"[""input:evaluation_study/inputs/approved_run/validate_defined_classes.csv:row:14""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb22041608e4a2bd2dfcffa1bec3f8f33a785225b35e09145dde5ba2119ffa633c8 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:269""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb22041608e4a2bd2dfcffa1bec3f8f33a785225b35e09145dde5ba2119ffa633c8 <http://www.w3.org/2002/07/owl#onProperty> <http://purl.obolibrary.org/obo/BFO_0000057> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:269""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb22041608e4a2bd2dfcffa1bec3f8f33a785225b35e09145dde5ba2119ffa633c8 <http://www.w3.org/2002/07/owl#someValuesFrom> <https://w3id.org/presalt-onto#CarbonateRock> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:269""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2267e71fb5a1d479c63b092aff1edadc55f52cefefdc5d2b366dbb3cd4ceda100 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .,"[""pipeline:src.modules.emit.owl_exporter:companion_axioms""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2267e71fb5a1d479c63b092aff1edadc55f52cefefdc5d2b366dbb3cd4ceda100 <http://www.w3.org/2002/07/owl#onProperty> <http://purl.obolibrary.org/obo/BFO_0000054> .,"[""pipeline:src.modules.emit.owl_exporter:companion_axioms""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2267e71fb5a1d479c63b092aff1edadc55f52cefefdc5d2b366dbb3cd4ceda100 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://purl.obolibrary.org/obo/BFO_0000015> .,"[""pipeline:src.modules.emit.owl_exporter:companion_axioms""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2278d02a47a770a81f84f0c4b51c5d4da2b73b459a445ea4681c24429011ac6fb <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:162""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2278d02a47a770a81f84f0c4b51c5d4da2b73b459a445ea4681c24429011ac6fb <http://www.w3.org/2002/07/owl#onProperty> <https://www.inf.ufrgs.br/bdi/ontologies/GEOCORE_0000017> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:162""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2278d02a47a770a81f84f0c4b51c5d4da2b73b459a445ea4681c24429011ac6fb <http://www.w3.org/2002/07/owl#someValuesFrom> <https://w3id.org/presalt-onto#Mud> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:162""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb229edbc899df9ade0f4247e790cc8edb5f2a3f292ec55a85c2a7aeafbc072d51c <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:215""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb229edbc899df9ade0f4247e790cc8edb5f2a3f292ec55a85c2a7aeafbc072d51c <http://www.w3.org/2002/07/owl#onProperty> <http://purl.obolibrary.org/obo/BFO_0000176> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:215""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb229edbc899df9ade0f4247e790cc8edb5f2a3f292ec55a85c2a7aeafbc072d51c <http://www.w3.org/2002/07/owl#someValuesFrom> <https://w3id.org/presalt-onto#LacustrineSystem> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:215""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2303dd5f3aaf4505bc2ca1d940a10157bd41eb28fdc5b54e192c0a5856ce22a8a <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:161""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2303dd5f3aaf4505bc2ca1d940a10157bd41eb28fdc5b54e192c0a5856ce22a8a <http://www.w3.org/2002/07/owl#onProperty> <https://www.inf.ufrgs.br/bdi/ontologies/GEOCORE_0000017> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:161""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb2303dd5f3aaf4505bc2ca1d940a10157bd41eb28fdc5b54e192c0a5856ce22a8a <http://www.w3.org/2002/07/owl#someValuesFrom> <https://w3id.org/presalt-onto#Dolomite> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:161""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb23267c79b1866e9948f77ed8ee49ad13276155b9bd800ef000bb361a8621a825b <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:19""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb23267c79b1866e9948f77ed8ee49ad13276155b9bd800ef000bb361a8621a825b <http://www.w3.org/2002/07/owl#onProperty> <http://purl.obolibrary.org/obo/BFO_0000197> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:19""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
_:cb23267c79b1866e9948f77ed8ee49ad13276155b9bd800ef000bb361a8621a825b <http://www.w3.org/2002/07/owl#someValuesFrom> <https://w3id.org/presalt-onto#ReservoirRock> .,"[""input:evaluation_study/inputs/approved_run/validate_relations.csv:row:19""]",domains/presalt/ontology_config.yaml,domains/presalt/corrections/geopresalt_0_2.yaml,"[""evaluation_study/inputs/approved_run/validate_defined_classes.csv"", ""evaluation_study/inputs/approved_run/validate_instances.csv"", ""evaluation_study/inputs/approved_run/validate_relations.csv"", ""evaluation_study/inputs/approved_run/validate_taxonomy.csv""]"
